categoria,marca,modelo,versao,motor,transmissao,ar_cond,direcao,combustivel,km_etanol_cidade,km_etanol_estrada,km_gasolina_cidade,km_gasolina_estrada,ano
Extra Grande,ZEEKR,001,Premium,Elétrico,,S,E,E,\,\,\,\,2025
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PRO HA,1.5T -16V,,S,E,F,8.1,8.5,11.4,11.8,2025
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PRO,1.5T -16V,,S,E,F,6.5,8.4,10.0,12.1,2025
Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,SPORT,1.5T -16V,,S,E,F,6.5,8.4,10.0,12.1,2025
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,LT,1.0T - 12V,,S,E,F,8.0,9.8,11.6,13.7,2025
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,LT,1.0T - 12V,,S,E,F,8.0,9.8,11.6,13.7,2025
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,MID,1.0T - 12V,,S,E,F,8.0,9.8,11.6,13.7,2025
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,AT,1.0T - 12V,,S,E,F,8.0,9.8,11.6,13.7,2025
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,LTZ,1.0T - 12V,,S,E,F,8.0,9.8,11.6,13.7,2025
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,LTZ,1.0T - 12V,,S,E,F,8.0,9.8,11.6,13.7,2025
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,RS,1.2T - 12V,,S,E,F,7.7,10.0,11.2,14.1,2025
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,RS,1.2T - 12V,,S,E,F,7.7,10.0,11.2,14.1,2025
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,PREMIER,1.2T - 12V,,S,E,F,7.7,10.0,11.2,14.1,2025
Utilitário Esportivo Compacto,CHEVROLET,TRACKER,PREMIER,1.2T - 12V,,S,E,F,7.7,10.0,11.2,14.1,2025
Utilitário Esportivo Compacto,CITROEN,BASALT,T200 1ST,1.0T-12V,,S,E,F,8.4,9.6,12.1,13.7,2025
Utilitário Esportivo Compacto,CITROEN,BASALT,FEEL 1.0,1.0-6V,,S,E,F,9.2,10.1,13.2,14.3,2025
Utilitário Esportivo Compacto,CITROEN,BASALT,SHINE T200,1.0T-12V,,S,E,F,8.4,9.6,12.1,13.7,2025
Utilitário Esportivo Compacto,CITROEN,BASALT,FEEL T200,1.0T-12V,,S,E,F,8.4,9.6,12.1,13.7,2025
Utilitário Esportivo Compacto,CITROEN,C3,FEEL 1.0,1.0-6V,,S,E,F,9.3,10.3,13.2,14.5,2025
Utilitário Esportivo Compacto,CITROEN,C3,LIVE 1.0,1.0-6V,,S,E,F,9.3,10.3,13.2,14.5,2025
Utilitário Esportivo Compacto,CITROEN,C3,LIVE PK 1.0,1.0-6V,,S,E,F,9.3,10.3,13.2,14.5,2025
Utilitário Esportivo Compacto,CITROEN,C3,YOU 1.0T CVT,1.0T-12V,,S,E,F,8.1,8.9,11.5,12.9,2025
Utilitário Esportivo Compacto,CITROEN,C3 AIRCROSS,FL,1.0T-12V,,S,E,F,7.9,9.1,11.2,13.0,2025
Utilitário Esportivo Compacto,CITROEN,C3 AIRCROSS,FL 7,1.0T-12V,,S,E,F,7.9,9.1,11.2,13.0,2025
Utilitário Esportivo Compacto,CITROEN,C3 AIRCROSS,FL PK,1.0T-12V,,S,E,F,7.9,9.1,11.2,13.0,2025
Utilitário Esportivo Compacto,CITROEN,C3 AIRCROSS,FLPK7,1.0T-12V,,S,E,F,7.9,9.1,11.2,13.0,2025
Utilitário Esportivo Compacto,CITROEN,C3 AIRCROSS,SH,1.0T-12V,,S,E,F,7.9,9.1,11.2,13.0,2025
Utilitário Esportivo Compacto,CITROEN,C3 AIRCROSS,SH 7,1.0T-12V,,S,E,F,7.9,9.1,11.2,13.0,2025
Utilitário Esportivo Compacto,FIAT,ARGO,TREKKING 1.3AT,1.3-8V,,S,E,F,9.0,10.3,12.8,14.3,2025
Utilitário Esportivo Compacto,FIAT,FASTBACK,AUDACE HYB,1.0T-12V,,S,E,F,8.9,9.8,12.6,13.9,2025
Utilitário Esportivo Compacto,FIAT,FASTBACK,IMPETUS HY,1.0T-12V,,S,E,F,8.9,9.8,12.6,13.9,2025
Utilitário Esportivo Compacto,FIAT,FASTBACK,ABARTH 270,1.3T-16V,,S,E,F,7.3,9.1,10.8,12.9,2025
Utilitário Esportivo Compacto,FIAT,FASTBACK,LIMITED ED,1.3T-16V,,S,E,F,7.8,9.8,11.3,13.6,2025
Utilitário Esportivo Compacto,FIAT,PULSE,AUDACE HYB,1.0T-12V,,S,E,F,9.3,10.2,13.4,14.4,2025
Utilitário Esportivo Compacto,FIAT,PULSE,IMPETUS HYB,1.0T-12V,,S,E,F,9.3,10.2,13.4,14.4,2025
Utilitário Esportivo Compacto,FIAT,PULSE,DRIVE AT,1.3-8V,,S,E,F,8.9,10.5,13.0,14.7,2025
Utilitário Esportivo Compacto,FIAT,PULSE,DRIVE TF 200,1.0T-12V,,S,E,F,8.6,10.0,12.3,14.4,2025
Utilitário Esportivo Compacto,FIAT,PULSE,ABARTH 270,1.3T-16V,,S,E,F,7.2,8.8,10.5,12.2,2025
Utilitário Esportivo Compacto,Hyundai,CRETA,Comfort,1.0-12V T,,S,E,F,8.4,9.0,12.0,12.7,2025
Utilitário Esportivo Compacto,Hyundai,CRETA,Limited,1.0-12V T,,S,E,F,8.4,9.0,12.0,12.7,2025
Utilitário Esportivo Compacto,Hyundai,CRETA,Platinum,1.0-12V T,,S,E,F,8.4,9.0,12.0,12.7,2025
Utilitário Esportivo Compacto,Hyundai,CRETA,N Line,1.0-12V T,,S,E,F,8.4,9.0,12.0,12.7,2025
Utilitário Esportivo Compacto,Hyundai,CRETA,Ultimate,1.6-16V T,,S,E,G,\,\,11.9,13.5,2025
Utilitário Esportivo Compacto,JEEP,RENEGADE,SPT T270,1.3T-16V,,S,E,F,7.8,8.9,11.1,12.4,2025
Utilitário Esportivo Compacto,JEEP,RENEGADE,LGTD T270,1.3T-16V,,S,E,F,7.8,8.9,11.1,12.4,2025
Utilitário Esportivo Compacto,JEEP,RENEGADE,1.3 TURBO,1.3T-16V,,S,E,F,7.8,8.9,11.1,12.4,2025
Utilitário Esportivo Compacto,JEEP,RENEGADE,SAHARA,1.3T-16V,,S,E,F,7.8,8.9,11.1,12.4,2025
Utilitário Esportivo Compacto,JEEP,RENEGADE,1.3 T FLEX,1.3T-16V,,S,E,F,7.8,8.9,11.1,12.4,2025
Utilitário Esportivo Compacto,Nissan,Kicks Play,SENSE,1.6-16V,,S,E,F,7.8,9.4,11.3,13.7,2025
Utilitário Esportivo Compacto,Nissan,Kicks Play,ADV,1.6-16V,,S,E,F,7.8,9.4,11.3,13.7,2025
Utilitário Esportivo Compacto,Nissan,Kicks Play,ACTIVE,1.6-16V,,S,E,F,7.8,9.4,11.3,13.7,2025
Utilitário Esportivo Compacto,PEUGEOT,2008,GT T200,1.0T-12V,,S,E,F,8.5,9.8,12.0,14.1,2025
Utilitário Esportivo Compacto,PEUGEOT,2008,ACT T200,1.0T-12V,,S,E,F,8.5,9.8,12.0,14.1,2025
Utilitário Esportivo Compacto,PEUGEOT,2008,ALLU T200,1.0T-12V,,S,E,F,8.5,9.8,12.0,14.1,2025
Utilitário Esportivo Compacto,Renault,KWID,ZEN,1.0-12V,,S,E-H,F,10.4,10.8,14.6,15.5,2025
Utilitário Esportivo Compacto,Renault,KWID,INTENSE,1.0-12V,,S,E-H,F,10.4,10.8,14.6,15.5,2025
Utilitário Esportivo Compacto,Renault,KWID,OUTSIDER,1.0-12V,,S,E-H,F,10.4,10.8,14.6,15.5,2025
Utilitário Esportivo Compacto,Renault,KWID,INTENSE BITON,1.0-12V,,S,E-H,F,10.4,10.8,14.6,15.5,2025
Utilitário Esportivo Compacto,Renault,KWID,ICONIC 2,1.0-12V,,S,E-H,F,10.4,10.8,14.6,15.5,2025
Utilitário Esportivo Compacto,Renault,KARDIAN,PREM AT,1.0 12V,,S,E,F,8.8,9.8,12.2,13.8,2025
Utilitário Esportivo Compacto,Renault,KARDIAN,TECH AT,1.0 12V,,S,E,F,8.8,9.8,12.2,13.8,2025
Utilitário Esportivo Compacto,Renault,KARDIAN,EVO AT,1.0 12V,,S,E,F,8.8,9.8,12.2,13.8,2025
Utilitário Esportivo Compacto,Renault,KARDIAN,EVO MT,1.0 12V,,S,E,F,8.6,10.2,12.4,14.8,2025
Utilitário Esportivo Compacto,VW,T CROSS,"HIGHLINE 250TSI
AUTOMÁTICO",1.4 - 16V,,S,E,F,8.2,9.9,11.8,14.2,2025
Utilitário Esportivo Compacto,VW,T CROSS,"COMFORTLINE 200TSI
AUTOMATICO",1.0-12V,,S,E,F,8.5,10.2,12.1,14.5,2025
Utilitário Esportivo Compacto,VW,T CROSS,200TSI AUTOMATICO,1.0-12V,,S,E,F,8.5,10.2,12.1,14.5,2025
Utilitário Esportivo Compacto,VW,T CROSS,"SENSE 200TSI
AUTOMATICO",1.0-12V,,S,E,F,8.5,10.2,12.1,14.5,2025
Utilitário Esportivo Compacto,VW,NIVUS,"HIGHLINE 200TSI
AUTOMÁTICO",1.0-12V,,S,E,F,8.6,10.3,12.4,14.8,2025
Utilitário Esportivo Compacto,VW,NIVUS,"COMFORTLINE 200TSI
AUTOMÁTICO",1.0-12V,,S,E,F,8.6,10.3,12.4,14.8,2025
Utilitário Esportivo Grande,BMW,X2,xDrive20i MSP,2.0 - 16V,,S,E,G,\,\,10.0,12.7,2025
Utilitário Esportivo Grande,BMW,X1,S20i X Line,2.0 - 16V,,S,E,G,\,\,10.5,13.6,2025
Utilitário Esportivo Grande,BMW,X1,S20i X Line,2.0 - 16V,,S,E,G,\,\,10.5,13.6,2025
Utilitário Esportivo Grande,BMW,X1,S20i M Sport,2.0 - 16V,,S,E,G,\,\,10.3,13.3,2025
Utilitário Esportivo Grande,BMW,X1,S20i M Sport,2.0 - 16V,,S,E,G,\,\,10.3,13.3,2025
Utilitário Esportivo Grande,BMW,X1,S20i GP,2.0 - 16V,,S,E,G,\,\,10.5,13.6,2025
Utilitário Esportivo Grande,BMW,X1,S20i GP,2.0 - 16V,,S,E,G,\,\,10.5,13.6,2025
Utilitário Esportivo Grande,BYD,YUAN PLUS,GL310 EV,Elétrico,,S,E,E,\,\,\,\,2025
Utilitário Esportivo Grande,BYD,YUAN PLUS,GS310 EV,Elétrico,,S,E,E,\,\,\,\,2025
Utilitário Esportivo Grande,BYD,SONG PLUS,GS DM,1.5-16V,,S,E,G,\,\,14.9,12.1,2025
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 7,PRO HA,1.5T -16V,,S,E,F,7.8,8.3,11.1,11.6,2025
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 7,SPORT,1.5T -16V,,S,E,F,6.4,8.3,10.1,12.3,2025
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 8,16TA,1.6T - 16V,,S,E,G,\,\,10.0,12.5,2025
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 7,PRO 16TA,1.6T-16V,,S,E,G,\,\,10.2,13.0,2025
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 8,PHEV,1.6T - 16V,,S,E,G,\,\,11.8,11.3,2025
Utilitário Esportivo Grande,GWM,HAVAL H6,PREM HEV,1.5-16V,,S,E,G,\,\,13.8,12.0,2025
Utilitário Esportivo Grande,GWM,HAVAL H6,HEV,1.5-16V,,S,E,G,\,\,13.8,12.0,2025
Utilitário Esportivo Grande,GWM,HAVAL H6,PREM PHEV,1.5-16V,,S,E,G,\,\,11.7,10.4,2025
Utilitário Esportivo Grande,GWM,HAVAL H6,PHEV,1.5-16V,,S,E,G,\,\,11.7,10.4,2025
Utilitário Esportivo Grande,GWM,HAVAL H6,HAVAL H6 PHEV 19,1.5-16V,,S,E,G,\,\,13.6,12.3,2025
Utilitário Esportivo Grande,GWM,HAVAL H6,HAVAL H6 PHEV 19,1.5-16V,,S,E,G,\,\,13.6,12.3,2025
Utilitário Esportivo Grande,GWM,HAVAL H6,HEV,1.5-16V,,S,E,G,\,\,14.4,11.8,2025
Utilitário Esportivo Grande,GWM,HAVAL H6,PHEV,1.5-16V,,S,E,G,\,\,12.7,10.5,2025
Utilitário Esportivo Grande,JEEP,COMMANDER,"OVR T270 (""Mestre"")",1.3T-16V,,S,E,F,7.0,8.3,9.9,11.4,2025
Utilitário Esportivo Grande,JEEP,COMMANDER,LIM T270,1.3T-16V,,S,E,F,7.0,8.3,9.9,11.4,2025
Utilitário Esportivo Grande,JEEP,COMMANDER,LONGITUDE,1.3T-16V,,S,E,F,7.0,8.3,9.9,11.4,2025
Utilitário Esportivo Grande,JEEP,COMMANDER,FLEX,1.3T-16V,,S,E,F,7.0,8.3,9.9,11.4,2025
Utilitário Esportivo Grande,JEEP,COMPASS,LIMITED T,1.3T-16V,,S,E,F,7.3,8.6,10.1,12.1,2025
Utilitário Esportivo Grande,JEEP,COMPASS,LONG T,1.3T-16V,,S,E,F,7.3,8.6,10.1,12.1,2025
Utilitário Esportivo Grande,JEEP,COMPASS,SERIE S T,1.3T-16V,,S,E,F,7.3,8.6,10.1,12.1,2025
Utilitário Esportivo Grande,JEEP,COMPASS,SPORT T,1.3T-16V,,S,E,F,7.3,8.6,10.1,12.1,2025
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV EX,1.6 - 16V,,S,E,G,\,\,11.9,12.5,2025
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV LX,1.6 - 16V,,S,E,G,\,\,11.9,12.5,2025
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV SX,1.6 - 16V,,S,E,G,\,\,11.9,12.5,2025
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV GT,1.6 - 16V,,S,E,G,\,\,11.9,12.5,2025
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV EXP,1.6 - 16V,,S,E,G,\,\,11.9,12.5,2025
Utilitário Esportivo Grande,KIA,EV9 GTL,EV9 GTL 4WD,ELÉTRICO,,S,E,E,\,\,\,\,2025
Utilitário Esportivo Grande,Mitsubishi,Eclipse Cross,HPE BLACK,1.5T-16V,,S,E,G,\,\,10.3,11.3,2025
Utilitário Esportivo Grande,Mitsubishi,Eclipse Cross,RUSH,1.5T-16V,,S,E,G,\,\,10.3,11.3,2025
Utilitário Esportivo Grande,Mitsubishi,Eclipse Cross,HPE,1.5T-16V,,S,E,G,\,\,10.3,11.3,2025
Utilitário Esportivo Grande,Mitsubishi,Eclipse Cross,HPE-S,1.5T-16V,,S,E,G,\,\,10.3,11.3,2025
Utilitário Esportivo Grande,Renault,DUSTER,ICO,1.6-16V,,S,E,F,7.5,8.3,10.8,11.4,2025
Utilitário Esportivo Grande,Renault,DUSTER,ICOP,1.6-16V,,S,E,F,7.5,8.3,10.8,11.4,2025
Utilitário Esportivo Grande,Renault,DUSTER,INT,1.6-16V,,S,E,F,7.5,8.3,10.8,11.4,2025
Utilitário Esportivo Grande,Renault,DUSTER,INTP,1.6-16V,,S,E,F,7.5,8.3,10.8,11.4,2025
Utilitário Esportivo Grande,Renault,DUSTER,LIF,1.6-16V,,S,E,F,7.5,8.3,10.8,11.4,2025
Utilitário Esportivo Grande,Renault,DUSTER,ZEN,1.6-16V,,S,E,F,7.5,8.3,10.8,11.4,2025
Utilitário Esportivo Grande,Renault,DUSTER,DUSTER INT 16,1.6-16V,,S,E,F,7.6,8.4,11.2,12.3,2025
Utilitário Esportivo Grande,Renault,DUSTER,DUSTER INTP MT,1.6-16V,,S,E,F,7.6,8.4,11.2,12.3,2025
Utilitário Esportivo Grande,Renault,DUSTER,DUSTER ZEN 16,1.6-16V,,S,E,F,7.6,8.4,11.2,12.3,2025
Utilitário Esportivo Grande,Renault,DUSTER,ICO TCE,1.3-16V,,S,E,F,7.5,8.6,10.9,12.3,2025
Utilitário Esportivo Grande,Renault,DUSTER,ICOUT TCE,1.3-16V,,S,E,F,7.5,8.6,10.9,12.3,2025
Utilitário Esportivo Grande,Renault,DUSTER,ZEN 13TCE,1.3-16V,,S,E,F,7.5,8.6,10.9,12.3,2025
Utilitário Esportivo Grande,VOLVO,EX40,6 CORE,Elétrico,,S,E,E,\,\,\,\,2025
Utilitário Esportivo Grande,VOLVO,EX40,6 PLUS,Elétrico,,S,E,E,\,\,\,\,2025
Utilitário Esportivo Grande,VOLVO,EX40,6 ULTRA,Elétrico,,S,E,E,\,\,\,\,2025
Utilitário Esportivo Grande,VW,TAOS,"COMFORTLINE 250TSI
AUTOMÁTICO",1.4 - 16V,,S,E,F,7.7,9.3,11.1,13.3,2025
Utilitário Esportivo Grande,VW,TAOS,"HIGHLINE 250TSI
AUTOMÁTICO",1.4 - 16V,,S,E,F,7.7,9.3,11.1,13.3,2025
Utilitário Esportivo Grande,ZEEKR,X,Premium,Elétrico,,S,E,E,\,\,\,\,2025
Utilitário Esportivo Grande 4x4,BMW,X5,xDrive50e MSP,3.0 - 24V,,S,E,G,\,\,9.2,9.9,2025
Utilitário Esportivo Grande 4x4,BMW,X5,xDrive50e XLINE,3.0 - 24V,,S,E,G,\,\,9.2,9.9,2025
Utilitário Esportivo Grande 4x4,BMW,X6,xDrive40i MSP,3.0 - 24V,,S,E,G,\,\,9.0,10.1,2025
Utilitário Esportivo Grande 4x4,BMW,X4,xDrive20i,2.0 - 16V,,S,E,G,\,\,9.0,10.8,2025
Utilitário Esportivo Grande 4x4,BMW,X4,xDrive20i,2.0 - 16V,,S,E,G,\,\,9.0,10.8,2025
Utilitário Esportivo Grande 4x4,BMW,X6,40I MSP DARK ED,3.0 - 24V,,S,E,G,\,\,9.0,10.1,2025
Utilitário Esportivo Grande 4x4,BMW,X3,M50i,3.0 - 24V,,S,E,G,\,\,9.6,10.9,2025
Utilitário Esportivo Grande 4x4,Mercedes-Benz,GLC300 4M,Coupé,2.0-16V,,S,E,G,\,\,9.5,11.6,2025
Utilitário Esportivo Grande 4x4,Mercedes-Benz,GLE450D 4M,Coupé,3.0-24V,,S,E,D,\,\,8.4,10.6,2025
Utilitário Esportivo Grande 4x4,Mitsubishi,Eclipse Cross,HPE-S S-AWC,1.5T-16V,,S,E,G,\,\,10.2,11.5,2025
Utilitário Esportivo Grande 4x4,Mitsubishi,Eclipse Cross,HPE-S BLACK S-AWC,1.5T-16V,,S,E,G,\,\,10.2,11.5,2025
Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,S,4.0-32V,,S,E,G,\,\,6.1,7.9,2025
Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,S CP,4.0-32V,,S,E,G,\,\,6.1,7.9,2025
Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,GT COUPE,4.0-32V,,S,E,G,\,\,5.8,7.9,2025
Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,S PHEV,3.0-24V,,S,E,G,\,\,7.8,8.4,2025
Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,SCPHEV,3.0-24V,,S,E,G,\,\,7.8,8.4,2025
Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,PHEV,3.0-24V,,S,E,G,\,\,7.7,8.1,2025
Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,CP PHE,3.0-24V,,S,E,G,\,\,7.7,8.1,2025
Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,COUPE,3.0-24V,,S,E,G,\,\,6.9,8.5,2025
Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,V6,3.0-24V,,S,E,G,\,\,6.9,8.5,2025
Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,T PHEV,4.0-32V,,S,E,G,\,\,,,2025
Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,TCPHEV,4.0-32V,,S,E,G,\,\,,,2025
Utilitário Esportivo Grande 4x4,VOLVO,EX40,8 CORE,Elétrico,,S,E,E,\,\,\,\,2025
Utilitário Esportivo Grande 4x4,VOLVO,EX40,8 PLUS,Elétrico,,S,E,E,\,\,\,\,2025
Utilitário Esportivo Grande 4x4,VOLVO,EX40,8 ULTRA,Elétrico,,S,E,E,\,\,\,\,2025
Utilitário Esportivo Grande 4x4,VOLVO,EX40,PERF BLACK,Elétrico,,S,E,E,\,\,\,\,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC60,INSC EXPRESS,2.0-16V,,S,E,G,\,\,9.5,9.4,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 CORE,2.0-16V,,S,E,G,\,\,9.5,9.4,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 INSCRIPT,2.0-16V,,S,E,G,\,\,9.5,9.4,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 MOMENTUM,2.0-16V,,S,E,G,\,\,9.5,9.4,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 PLUS,2.0-16V,,S,E,G,\,\,9.5,9.4,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 POLESTAR,2.0-16V,,S,E,G,\,\,9.5,9.4,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 R-DESIGN,2.0-16V,,S,E,G,\,\,9.5,9.4,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 ULT DARK,2.0-16V,,S,E,G,\,\,9.5,9.4,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 ULTIMATE,2.0-16V,,S,E,G,\,\,9.5,9.4,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 ULTRA,2.0-16V,,S,E,G,\,\,9.5,9.4,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC90,INSC EXPRESS,2.0-16V,,S,E,G,\,\,9.4,9.3,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 CORE,2.0-16V,,S,E,G,\,\,9.4,9.3,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 EXCELLEN,2.0-16V,,S,E,G,\,\,9.4,9.3,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 INSCRIPT,2.0-16V,,S,E,G,\,\,9.4,9.3,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 MOMENTUM,2.0-16V,,S,E,G,\,\,9.4,9.3,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 PLUS,2.0-16V,,S,E,G,\,\,9.4,9.3,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 POLESTAR,2.0-16V,,S,E,G,\,\,9.4,9.3,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 R-DESIGN,2.0-16V,,S,E,G,\,\,9.4,9.3,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 ULT DARK,2.0-16V,,S,E,G,\,\,9.4,9.3,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 ULTIMATE,2.0-16V,,S,E,G,\,\,9.4,9.3,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 ULTRA,2.0-16V,,S,E,G,\,\,9.4,9.3,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 AWD PLUS,2.0-16V,,S,E,G,\,\,9.4,9.3,2025
Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 AWD ULT,2.0-16V,,S,E,G,\,\,9.4,9.3,2025
